"entrez_id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5565","PRKAB2",781.910883543657,0.00183041771924052,0.0697510448645567,0.0262421548350256,0.979064192752195,0.987233713374014
"387032","ZKSCAN4",124.493749034627,-0.00179185573938746,0.0679928085536324,-0.0263536067637808,0.978975297723278,0.987233713374014
"64210","MMS19",1615.43356753853,-0.00106619643810427,0.0406757105010644,-0.0262121159033318,0.979088152110225,0.987233713374014
"79868","ALG13",510.84836100084,-0.00223637574984005,0.0850008884880268,-0.0263100279258265,0.979010056552896,0.987233713374014
"100509620","AQP7B",2.76362305574263,-0.00489717780392943,0.187576656882092,-0.0261076078725922,0.979171508927379,0.987233954185726
"6942","TCF20",880.319924014892,-0.00141305041792738,0.0540226789522121,-0.0261566150611921,0.979132420197108,0.987233954185726
"107985856","LOC107985856",15.9724487004504,0.00450354631734258,0.173140792911799,0.0260108911458939,0.97924865151274,0.987244155590237
"55033","FKBP14",255.008477774288,0.00144905470123129,0.0558647817708955,0.0259386084630911,0.97930630529692,0.987244155590237
"125704","DIPK1C",492.150583859897,0.00267568527961121,0.103011500185668,0.0259746268599969,0.979277576453728,0.987244155590237
"10890","RAB10",2157.70318217455,0.00236388679067401,0.092124000858227,0.0256598364015028,0.979528659208442,0.987306865844878
"105376035","LOC105376035",12.089972411445,0.00340326950775283,0.13232004249044,0.0257199849977279,0.979480683406111,0.987306865844878
"389791","PTGES2-DT",15.1791478588461,-0.00206162714639119,0.0801138695961602,-0.02573371073927,0.979469735472507,0.987306865844878
"162989","DEDD2",968.765752826206,-0.00297825193131563,0.116101281897305,-0.0256521881812638,0.979534759597226,0.987306865844878
"54521","WDR44",337.540342269218,-0.00289717732440591,0.113251683483343,-0.0255817594520087,0.979590935157874,0.987321594665675
"284467","TAFA3",7.33348916703944,0.00498207955301824,0.196510762580493,0.0253527058141536,0.97977363426162,0.987463838858073
"105373352","LOC105373352",1.97752393767534,0.00929114941549833,0.37508680297201,0.0247706646618321,0.980237890084592,0.987847916127586
"55366","LGR4",460.871960747723,-0.00397412722690589,0.160314152960432,-0.0247896218363625,0.980222769090995,0.987847916127586
"63931","MRPS14",702.938729005411,-0.00100639023808549,0.0412455183971533,-0.0243999900400076,0.980533556271244,0.988103959157655
"55236","UBA6",734.199258332807,0.00239656762695931,0.0988215695805925,0.0242514628853858,0.980652028736976,0.98818142625973
"4808","NHLH2",82.4618182736287,-0.00305103455072882,0.126232651311002,-0.024169931622619,0.980717062210008,0.988186042899628
"3290","HSD11B1",165.412812682175,0.00442273273219108,0.183597674369551,0.0240892633709993,0.98078140742768,0.988186042899628
"3383","ICAM1",367.652216083444,-0.0045300769766051,0.187992981098812,-0.0240970537842794,0.980775193381029,0.988186042899628
"1146","CHRNG",9.63919443359915,0.00354896918163759,0.148625280762979,0.023878637358454,0.980949414342635,0.988313399682301
"101927862","TENM2-AS1",14.4619902454951,-0.00345255001606623,0.147560996482013,-0.0233974430803406,0.981333244575301,0.988658179943436
"692213","SNORD110",4.51016509771346,0.00410060447861057,0.175683454090162,0.0233408689500499,0.981378371876309,0.988661714330862
"138255","CFAP95",10.1333411685083,0.00606170092307912,0.26037093205179,0.0232810201788323,0.981426111314268,0.988667879829967
"3357","HTR2B",4.27716245422994,-0.00528975239505036,0.227792488093049,-0.0232218034902432,0.981473346625733,0.988673536981354
"345930","ECT2L",22.4807823778736,0.00282494892155909,0.123278403707429,0.0229151971197114,0.981717918030374,0.988877968995104
"2920","CXCL2",49.0460900615532,0.004676143927484,0.204574594502765,0.0228578917086442,0.981763629159935,0.988882081525367
"9311","ASIC3",555.443738677575,0.00266058062025885,0.117758906213635,0.0225934556103306,0.981974564163101,0.988968744295352
"728498","GOLGA8H",77.3022009718309,-0.00198332621940958,0.0877479311177428,-0.022602541098642,0.981967316842979,0.988968744295352
"107985487",NA,14.5589609867676,-0.00276817279125615,0.122446671055549,-0.0226071706759618,0.981963623918338,0.988968744295352
"105378948","LOC105378948",63.7481928248356,0.00261151301200842,0.116147039255259,0.0224845422556923,0.982061442377039,0.988972383893618
"107986432","LOC107986432",31.1263113591722,-0.00470389588173657,0.20889753266659,-0.0225177187192738,0.98203497808926,0.988972383893618
"987","LRBA",375.189317337803,0.0020109463693118,0.0905277738544493,0.0222135846678943,0.982277581266978,0.989148111191058
"492311","IGIP",1593.16743626541,-0.00121404699093076,0.0564953332268289,-0.0214893323322187,0.982855313065158,0.989687930221814
"1666","DECR1",1027.43211422411,0.00148858023279448,0.069580665976054,0.02139358989905,0.982931686916435,0.989722881599692
"64693","CTAGE1",3.10386487147582,-0.00340365309663372,0.161480701153803,-0.0210777701131721,0.983183617835491,0.989934592535162
"103724389","LINC01170",27.3860590183462,-0.00334937848210063,0.1603247841118,-0.02089120843453,0.983332439747919,0.990000513083781
"10956","OS9",3245.16591086522,0.000989292643714722,0.0473461270357158,0.0208949011387657,0.983329494039222,0.990000513083781
"5286","PIK3C2A",983.493075544453,-0.00339212381278694,0.165076171540428,-0.0205488398545529,0.983605551718227,0.990151028563405
"143684","FAM76B",194.640629876142,-0.00247504439051984,0.120457461998726,-0.0205470408345978,0.983606986825478,0.990151028563405
"3483","IGFALS",30.9897966467879,-0.00280508753609277,0.135972711033713,-0.0206297830996198,0.983540982040336,0.990151028563405
"26133","TRPC4AP",2518.12366459779,-0.00103324812401726,0.0505530944665839,-0.0204388699627527,0.983693276572933,0.990195931394975
"22993","HMGXB3",913.371200376058,0.00104444991437236,0.0512332968773585,0.0203861546695414,0.983735328529679,0.9901963020857
"100131378","C11orf91",49.242974488195,0.00196304738675056,0.0987277203322079,0.019883446919924,0.984136349980139,0.990557984567527
"9792","SERTAD2",460.261295508848,0.00140124164586636,0.0707293968282112,0.0198113048987216,0.984193899648978,0.990573938062939
